QuSpin		
Mag#1:   Z2.0-00KW	29.04.2022	13:56:32
Time [s]	Magnetic Field [pT]	Magnetic Field (filtered) [pT]
53.265	-22.250	-22.296
53.270	-21.000	-22.124
53.275	-21.760	-21.757
53.280	-23.270	-22.146
53.285	-21.850	-21.848
53.290	-20.960	-22.088
53.295	-22.610	-22.545
53.300	-23.680	-22.514
53.305	-22.650	-22.708
53.310	-21.800	-22.930
53.315	-22.870	-22.797
53.320	-23.390	-22.318
53.325	-22.270	-22.388
53.330	-21.040	-22.124
53.335	-22.270	-22.162
53.340	-22.990	-21.929
53.345	-21.680	-21.827
53.350	-21.190	-22.218
53.355	-22.670	-22.453
53.360	-23.620	-22.568
53.365	-22.800	-22.984
53.370	-21.760	-22.787
53.375	-22.900	-22.728
53.380	-24.080	-23.037
53.385	-21.980	-22.210
53.390	-21.130	-22.241
53.395	-22.040	-21.831
53.400	-23.400	-22.284
53.405	-21.890	-22.087
53.410	-20.960	-22.095
53.415	-22.400	-22.185
53.420	-23.750	-22.568
53.425	-22.370	-22.560
53.430	-21.570	-22.742
53.435	-22.840	-22.636
53.440	-23.950	-22.770
53.445	-22.320	-22.541
53.450	-21.050	-22.281
53.455	-22.250	-22.065
53.460	-23.140	-21.932
53.465	-21.770	-21.968
53.470	-21.120	-22.300
53.475	-22.780	-22.525
53.480	-23.690	-22.489
53.485	-22.450	-22.699
53.490	-21.500	-22.688
53.495	-22.450	-22.236
53.500	-23.840	-22.652
53.505	-21.950	-22.175
53.510	-20.770	-22.020
53.515	-22.370	-22.143
53.520	-22.900	-21.674
53.525	-21.730	-21.977
53.530	-20.990	-22.175
53.535	-22.950	-22.635
53.540	-23.520	-22.320
53.545	-22.500	-22.810
53.550	-21.690	-22.844
53.555	-22.790	-22.499
53.560	-23.210	-22.124
53.565	-21.500	-21.858
53.570	-20.910	-22.000
53.575	-22.050	-21.694
53.580	-23.060	-21.978
53.585	-21.720	-22.054
53.590	-21.050	-22.113
53.595	-22.590	-22.231
53.600	-23.420	-22.343
53.605	-22.370	-22.696
53.610	-21.380	-22.442
53.615	-22.950	-22.625
53.620	-23.460	-22.407
53.625	-21.970	-22.328
53.630	-20.720	-21.820
53.635	-22.170	-21.848
53.640	-22.960	-21.858
53.645	-21.630	-21.947
53.650	-21.020	-22.098
53.655	-22.860	-22.489
53.660	-23.720	-22.599
53.665	-22.430	-22.781
53.670	-21.720	-22.821
53.675	-23.240	-22.874
53.680	-23.020	-21.997
53.685	-21.600	-22.048
53.690	-20.950	-21.968
53.695	-22.200	-21.765
53.700	-22.950	-21.942
53.705	-21.590	-22.012
53.710	-20.690	-21.711
53.715	-22.700	-22.247
53.720	-23.870	-22.758
53.725	-22.220	-22.646
53.730	-21.520	-22.645
53.735	-22.900	-22.482
53.740	-23.310	-22.221
53.745	-21.740	-22.191
53.750	-20.920	-22.027
53.755	-22.140	-21.724
53.760	-22.700	-21.629
53.765	-21.170	-21.602
53.770	-21.130	-22.151
53.775	-22.780	-22.280
53.780	-23.630	-22.576
53.785	-22.030	-22.519
53.790	-21.500	-22.554
53.795	-22.700	-22.229
53.800	-23.220	-22.201
53.805	-21.420	-21.926
53.810	-20.930	-21.965
53.815	-21.890	-21.422
53.820	-22.850	-21.831
53.825	-21.790	-22.192
53.830	-20.920	-21.926
53.835	-22.850	-22.427
53.840	-23.740	-22.670
53.845	-22.550	-22.927
53.850	-22.070	-23.101
53.855	-22.930	-22.588
53.860	-23.670	-22.681
53.865	-21.950	-22.312
53.870	-20.950	-21.997
53.875	-22.820	-22.449
53.880	-23.230	-22.168
53.885	-21.250	-21.689
53.890	-21.220	-22.273
53.895	-23.170	-22.639
53.900	-23.380	-22.322
53.905	-22.180	-22.715
53.910	-21.590	-22.620
53.915	-22.820	-22.312
53.920	-23.400	-22.393
53.925	-21.900	-22.406
53.930	-21.140	-22.164
53.935	-22.350	-21.885
53.940	-22.820	-21.829
53.945	-21.560	-22.015
53.950	-21.470	-22.403
53.955	-23.000	-22.499
53.960	-23.650	-22.699
53.965	-22.100	-22.597
53.970	-21.240	-22.228
53.975	-22.930	-22.443
53.980	-23.520	-22.509
53.985	-21.520	-22.047
53.990	-20.920	-21.979
53.995	-22.350	-21.836
54.000	-23.020	-21.959
54.005	-21.490	-21.994
54.010	-21.050	-22.101
54.015	-22.780	-22.249
54.020	-23.280	-22.217
54.025	-22.090	-22.594
54.030	-21.640	-22.665
54.035	-23.140	-22.630
54.040	-23.080	-22.108
54.045	-20.940	-21.553
54.050	-20.730	-21.732
54.055	-22.250	-21.619
54.060	-23.120	-22.087
54.065	-21.220	-21.842
54.070	-21.240	-22.258
54.075	-22.870	-22.204
54.080	-23.580	-22.537
54.085	-22.270	-22.886
54.090	-21.610	-22.645
54.095	-23.150	-22.557
54.100	-23.440	-22.425
54.105	-21.750	-22.366
54.110	-20.910	-21.967
54.115	-22.650	-22.056
54.120	-22.900	-21.852
54.125	-21.490	-22.085
54.130	-21.000	-22.033
54.135	-23.170	-22.530
54.140	-23.500	-22.430
54.145	-22.280	-22.894
54.150	-21.650	-22.699
54.155	-23.270	-22.672
54.160	-23.430	-22.407
54.165	-21.720	-22.351
54.170	-21.120	-22.164
54.175	-22.750	-22.134
54.180	-22.820	-21.808
54.185	-21.570	-22.185
54.190	-21.720	-22.652
54.195	-23.290	-22.631
54.200	-23.690	-22.757
54.205	-22.050	-22.709
54.210	-21.870	-22.792
54.215	-23.250	-22.595
54.220	-23.360	-22.476
54.225	-21.790	-22.462
54.230	-21.050	-21.971
54.235	-22.720	-22.077
54.240	-22.860	-21.948
54.245	-21.370	-22.021
54.250	-21.550	-22.412
54.255	-23.290	-22.583
54.260	-23.740	-22.848
54.265	-22.210	-22.896
54.270	-22.020	-22.900
54.275	-23.430	-22.752
54.280	-23.410	-22.568
54.285	-21.950	-22.643
54.290	-21.470	-22.325
54.295	-23.330	-22.633
54.300	-23.290	-22.433
54.305	-21.680	-22.404
54.310	-21.770	-22.604
54.315	-23.450	-22.692
54.320	-23.820	-22.962
54.325	-22.640	-23.346
54.330	-22.050	-22.908
54.335	-23.650	-22.974
54.340	-23.700	-22.853
54.345	-21.680	-22.410
54.350	-21.330	-22.229
54.355	-22.860	-22.149
54.360	-23.470	-22.542
54.365	-21.570	-22.273
54.370	-21.430	-22.375
54.375	-23.480	-22.731
54.380	-23.840	-22.848
54.385	-22.160	-22.899
54.390	-21.970	-22.958
54.395	-23.710	-22.960
54.400	-23.710	-22.736
54.405	-22.050	-22.819
54.410	-21.740	-22.719
54.415	-23.200	-22.458
54.420	-23.240	-22.296
54.425	-21.690	-22.437
54.430	-21.640	-22.560
54.435	-23.650	-22.860
54.440	-23.770	-22.826
54.445	-22.270	-23.050
54.450	-22.200	-23.118
54.455	-23.740	-22.962
54.460	-23.790	-22.894
54.465	-21.840	-22.652
54.470	-21.530	-22.462
54.475	-23.220	-22.422
54.480	-23.580	-22.632
54.485	-21.670	-22.469
54.490	-21.860	-22.795
54.495	-23.350	-22.539
54.500	-23.950	-22.996
54.505	-22.270	-23.040
54.510	-21.990	-22.950
54.515	-23.840	-23.066
54.520	-23.900	-22.939
54.525	-21.750	-22.572
54.530	-21.770	-22.751
54.535	-23.310	-22.489
54.540	-23.350	-22.398
54.545	-21.200	-22.065
54.550	-21.600	-22.539
54.555	-23.840	-22.889
54.560	-23.320	-22.394
54.565	-22.300	-23.234
54.570	-21.870	-22.760
54.575	-23.600	-22.703
54.580	-23.350	-22.489
54.585	-21.600	-22.522
54.590	-21.480	-22.347
54.595	-23.010	-22.116
54.600	-23.090	-22.238
54.605	-21.870	-22.715
54.610	-21.780	-22.593
54.615	-23.350	-22.521
54.620	-23.650	-22.825
54.625	-22.060	-22.858
54.630	-22.170	-22.974
54.635	-23.720	-22.919
54.640	-23.060	-22.324
54.645	-21.400	-22.260
54.650	-21.260	-22.011
54.655	-22.990	-22.138
54.660	-22.800	-22.056
54.665	-21.740	-22.556
54.670	-21.800	-22.493
54.675	-23.350	-22.537
54.680	-23.350	-22.656
54.685	-22.040	-22.825
54.690	-21.890	-22.578
54.695	-23.550	-22.773
54.700	-23.540	-22.840
54.705	-21.850	-22.636
54.710	-21.470	-22.218
54.715	-23.160	-22.399
54.720	-23.400	-22.620
54.725	-21.560	-22.323
54.730	-21.910	-22.682
54.735	-23.600	-22.797
54.740	-23.590	-22.809
54.745	-21.630	-22.464
54.750	-21.820	-22.618
54.755	-23.770	-22.894
54.760	-23.340	-22.549
54.765	-21.370	-22.307
54.770	-21.770	-22.560
54.775	-23.510	-22.541
54.780	-22.860	-22.113
54.785	-21.230	-22.239
54.790	-22.070	-22.754
54.795	-23.640	-22.584
54.800	-23.320	-22.655
54.805	-21.640	-22.702
54.810	-22.220	-22.856
54.815	-23.800	-22.720
54.820	-23.270	-22.663
54.825	-21.450	-22.562
54.830	-21.780	-22.398
54.835	-23.120	-22.039
54.840	-22.860	-22.265
54.845	-21.760	-22.785
54.850	-21.850	-22.418
54.855	-23.150	-22.174
54.860	-23.300	-22.717
54.865	-21.560	-22.508
54.870	-22.270	-22.831
54.875	-23.520	-22.566
54.880	-22.750	-22.254
54.885	-21.530	-22.492
54.890	-21.520	-22.021
54.895	-23.220	-22.277
54.900	-22.710	-22.206
54.905	-21.330	-22.273
54.910	-21.570	-22.073
54.915	-23.340	-22.387
54.920	-23.470	-22.902
54.925	-21.600	-22.540
54.930	-21.680	-22.298
54.935	-23.490	-22.550
54.940	-22.590	-22.000
54.945	-21.170	-22.147
54.950	-21.500	-22.079
54.955	-23.020	-22.049
54.960	-22.700	-22.120
54.965	-21.290	-22.244
54.970	-21.540	-22.117
54.975	-23.400	-22.428
54.980	-23.420	-22.785
54.985	-22.220	-23.128
54.990	-22.010	-22.659
54.995	-23.340	-22.494
55.000	-22.940	-22.320
0.000	-21.350	-22.213
0.000	-21.670	-22.293
0.000	-23.120	-22.259
0.000	-22.970	-22.342
0.000	-21.470	-22.319
0.000	-21.910	-22.522
0.000	-23.710	-22.821
0.000	-23.210	-22.592
0.000	-21.820	-22.716
0.000	-22.570	-23.137
0.000	-23.900	-22.981
0.000	-23.430	-22.890
0.000	-21.510	-22.476
0.000	-21.690	-22.280
0.000	-23.110	-22.168
0.000	-22.910	-22.318
0.000	-21.250	-22.191
0.000	-21.920	-22.495
0.000	-24.060	-23.038
0.000	-23.350	-22.754
0.000	-21.850	-22.894
0.000	-22.440	-23.012
0.000	-23.970	-22.915
0.000	-23.180	-22.645
0.000	-21.380	-22.485
0.000	-21.860	-22.411
0.000	-23.740	-22.611
0.000	-22.910	-22.367
0.000	-21.630	-22.760
0.000	-22.240	-22.744
0.000	-23.720	-22.593
0.000	-23.290	-22.789
0.000	-22.000	-23.092
0.000	-22.250	-22.749
0.000	-24.100	-23.008
0.000	-23.370	-22.867
0.000	-21.340	-22.487
0.000	-22.440	-22.932
0.000	-23.650	-22.491
0.000	-23.100	-22.641
0.000	-21.440	-22.600
0.000	-22.520	-22.943
0.000	-24.120	-22.920
0.000	-23.500	-23.076
0.000	-22.240	-23.407
0.000	-23.130	-23.505
0.000	-24.210	-23.066
0.000	-23.390	-23.068
0.000	-21.840	-22.997
0.000	-22.350	-22.690
0.000	-23.930	-22.786
0.000	-23.420	-23.059
0.000	-21.700	-22.844
0.000	-23.050	-23.372
0.000	-24.560	-23.363
0.000	-23.830	-23.509
0.000	-22.290	-23.484
0.000	-22.840	-23.180
0.000	-24.460	-23.277
0.000	-23.840	-23.481
0.000	-22.270	-23.443
0.000	-22.370	-22.786
0.000	-24.080	-22.948
0.000	-23.140	-22.730
0.000	-21.820	-22.953
0.000	-22.770	-23.140
0.000	-24.500	-23.331
0.000	-23.830	-23.437
0.000	-22.500	-23.644
0.000	-23.240	-23.613
0.000	-24.610	-23.480
0.000	-23.520	-23.190
0.000	-22.020	-23.178
0.000	-22.520	-22.872
0.000	-24.160	-23.015
0.000	-23.370	-23.010
0.000	-22.400	-23.501
0.000	-22.990	-23.318
0.000	-24.430	-23.346
0.000	-24.240	-23.868
0.000	-22.590	-23.643
0.000	-23.250	-23.641
0.000	-24.150	-23.149
0.000	-24.080	-23.685
0.000	-22.340	-23.315
0.000	-22.890	-23.319
0.000	-24.270	-23.307
0.000	-23.650	-23.226
0.000	-22.160	-23.128
0.000	-23.530	-23.894
0.000	-24.740	-23.726
0.000	-24.200	-23.843
0.000	-22.820	-23.820
0.000	-23.600	-23.944
0.000	-24.550	-23.579
0.000	-23.880	-23.575
0.000	-22.430	-23.409
0.000	-23.480	-23.761
0.000	-24.670	-23.673
0.000	-23.720	-23.474
0.000	-22.490	-23.498
0.000	-23.690	-23.887
0.000	-25.290	-24.218
0.000	-24.620	-24.391
0.000	-23.200	-24.270
0.000	-24.270	-24.481
0.000	-25.270	-24.204
0.000	-24.360	-24.187
0.000	-22.790	-23.887
0.000	-23.690	-23.878
0.000	-25.140	-24.026
0.000	-24.350	-24.147
0.000	-22.640	-23.782
0.000	-23.850	-24.053
0.000	-25.590	-24.385
0.000	-25.150	-24.878
0.000	-23.320	-24.524
0.000	-24.220	-24.524
0.000	-25.450	-24.260
0.000	-24.520	-24.241
0.000	-23.270	-24.451
0.000	-23.980	-24.257
0.000	-24.820	-23.701
0.000	-24.250	-23.998
0.000	-23.120	-24.194
0.000	-24.000	-24.228
0.000	-25.570	-24.473
0.000	-24.650	-24.410
0.000	-23.490	-24.577
0.000	-24.250	-24.480
0.000	-25.290	-24.236
0.000	-24.700	-24.474
0.000	-23.310	-24.350
0.000	-23.840	-24.097
0.000	-25.070	-24.062
0.000	-24.300	-24.048
0.000	-23.150	-24.143
0.000	-24.150	-24.370
0.000	-25.760	-24.721
0.000	-24.470	-24.263
0.000	-23.080	-24.167
0.000	-24.410	-24.582
0.000	-25.440	-24.336
0.000	-24.330	-24.200
0.000	-23.460	-24.547
0.000	-23.720	-23.870
0.000	-25.080	-24.039
0.000	-24.440	-24.261
0.000	-23.370	-24.376
0.000	-24.340	-24.493
0.000	-25.350	-24.352
0.000	-24.870	-24.704
0.000	-23.140	-24.151
0.000	-24.450	-24.619
0.000	-25.640	-24.593
0.000	-24.300	-24.176
0.000	-22.920	-24.020
0.000	-24.070	-24.186
0.000	-25.290	-24.173
0.000	-24.220	-24.118
0.000	-22.940	-24.072
0.000	-24.540	-24.590
0.000	-25.470	-24.311
0.000	-24.450	-24.427
0.000	-23.400	-24.545
0.000	-24.050	-24.091
0.000	-25.420	-24.293
0.000	-24.190	-24.154
0.000	-22.970	-24.117
0.000	-24.260	-24.275
0.000	-25.330	-24.173
0.000	-24.220	-24.221
0.000	-22.840	-24.017
0.000	-24.080	-24.081
0.000	-25.330	-24.135
0.000	-24.130	-24.134
0.000	-23.000	-24.197
0.000	-24.200	-24.181
0.000	-25.320	-24.123
0.000	-24.240	-24.261
0.000	-22.780	-23.995
0.000	-24.130	-24.113
0.000	-25.300	-24.070
0.000	-24.170	-24.189
0.000	-23.250	-24.453
0.000	-24.340	-24.303
0.000	-25.890	-24.663
0.000	-24.590	-24.607
0.000	-23.840	-25.039
0.000	-24.950	-24.899
0.000	-25.930	-24.754
0.000	-24.560	-24.643
0.000	-23.420	-24.611
0.000	-24.320	-24.262
0.000	-25.690	-24.506
0.000	-24.670	-24.696
0.000	-23.270	-24.460
0.000	-24.380	-24.380
0.000	-26.090	-24.860
0.000	-24.740	-24.711
0.000	-23.840	-25.057
0.000	-24.500	-24.545
0.000	-25.900	-24.712
0.000	-24.370	-24.342
0.000	-23.010	-24.243
0.000	-24.120	-24.165
0.000	-25.640	-24.389
0.000	-24.590	-24.510
0.000	-23.440	-24.671
0.000	-24.590	-24.660
0.000	-25.910	-24.675
0.000	-24.600	-24.537
0.000	-23.650	-24.871
0.000	-24.750	-24.792
0.000	-25.520	-24.346
0.000	-24.630	-24.605
0.000	-23.310	-24.471
0.000	-24.300	-24.348
0.000	-25.200	-24.079
0.000	-24.060	-24.040
0.000	-23.140	-24.240
0.000	-24.540	-24.515
0.000	-25.780	-24.649
0.000	-24.320	-24.364
0.000	-23.390	-24.528
0.000	-24.990	-24.891
0.000	-25.920	-24.763
0.000	-24.780	-24.890
0.000	-23.410	-24.582
0.000	-24.770	-24.670
0.000	-25.740	-24.569
0.000	-24.230	-24.367
0.000	-23.120	-24.315
0.000	-24.650	-24.491
0.000	-25.770	-24.551
0.000	-24.360	-24.528
0.000	-23.310	-24.534
0.000	-24.620	-24.448
0.000	-25.850	-24.614
0.000	-24.080	-24.279
0.000	-23.090	-24.355
0.000	-24.660	-24.434
0.000	-25.360	-24.111
0.000	-23.680	-23.963
0.000	-23.340	-24.553
0.000	-24.790	-24.445
0.000	-25.680	-24.473
0.000	-24.280	-24.630
0.000	-23.610	-24.788
0.000	-25.040	-24.667
0.000	-25.510	-24.372
0.000	-24.350	-24.736
0.000	-23.340	-24.464
0.000	-24.720	-24.350
0.000	-25.190	-24.105
0.000	-24.240	-24.603
0.000	-22.900	-23.987
0.000	-24.650	-24.301
0.000	-25.640	-24.512
0.000	-24.240	-24.576
0.000	-23.700	-24.798
0.000	-24.790	-24.455
0.000	-25.850	-24.761
0.000	-24.210	-24.545
0.000	-23.200	-24.323
0.000	-24.420	-24.116
0.000	-25.320	-24.210
0.000	-24.340	-24.603
0.000	-23.430	-24.509
0.000	-24.970	-24.697
0.000	-25.840	-24.745
0.000	-24.490	-24.759
0.000	-23.570	-24.668
0.000	-24.690	-24.449
0.000	-25.690	-24.602
0.000	-24.360	-24.587
0.000	-23.320	-24.421
0.000	-24.410	-24.219
0.000	-25.820	-24.696
0.000	-24.220	-24.390
0.000	-23.470	-24.603
0.000	-24.670	-24.497
0.000	-26.010	-24.854
0.000	-24.500	-24.653
0.000	-24.010	-25.142
0.000	-25.310	-25.121
0.000	-25.670	-24.589
0.000	-24.840	-25.034
0.000	-23.940	-24.980
0.000	-25.030	-24.855
0.000	-25.960	-24.932
0.000	-24.650	-24.824
0.000	-23.700	-24.738
0.000	-24.920	-24.756
0.000	-26.090	-25.031
0.000	-24.570	-24.732
0.000	-23.790	-24.861
0.000	-25.460	-25.254
0.000	-26.050	-24.971
0.000	-24.640	-24.881
0.000	-23.870	-24.949
0.000	-24.940	-24.712
0.000	-25.820	-24.760
0.000	-24.440	-24.673
0.000	-23.550	-24.620
0.000	-25.440	-25.159
0.000	-26.190	-25.079
0.000	-24.680	-24.983
0.000	-24.190	-25.284
0.000	-25.570	-25.236
0.000	-26.060	-24.993
0.000	-24.650	-25.014
0.000	-23.890	-24.958
0.000	-25.100	-24.750
0.000	-26.020	-24.954
0.000	-24.620	-24.959
0.000	-23.630	-24.716
0.000	-25.270	-24.926
0.000	-26.300	-25.172
0.000	-24.640	-24.985
0.000	-24.240	-25.355
0.000	-25.420	-25.061
0.000	-25.810	-24.749
0.000	-24.420	-24.809
0.000	-23.370	-24.455
0.000	-24.950	-24.574
0.000	-25.670	-24.574
0.000	-24.250	-24.629
0.000	-23.700	-24.778
0.000	-25.120	-24.726
0.000	-25.840	-24.765
0.000	-24.490	-24.878
0.000	-24.000	-25.048
0.000	-25.460	-25.050
0.000	-25.970	-24.936
0.000	-24.920	-25.313
0.000	-23.770	-24.811
0.000	-24.950	-24.616
0.000	-25.680	-24.656
0.000	-23.950	-24.313
0.000	-23.350	-24.394
0.000	-24.870	-24.489
0.000	-25.910	-24.828
0.000	-24.020	-24.412
0.000	-23.850	-24.924
0.000	-25.600	-25.136
0.000	-25.730	-24.679
0.000	-24.300	-24.805
0.000	-23.740	-24.780
0.000	-25.510	-24.976
0.000	-25.570	-24.553
0.000	-23.900	-24.493
0.000	-23.160	-24.205
0.000	-25.050	-24.444
0.000	-25.780	-24.692
0.000	-24.270	-24.856
0.000	-23.820	-24.892
0.000	-25.420	-24.823
0.000	-25.950	-24.878
0.000	-23.820	-24.465
0.000	-23.210	-24.333
0.000	-25.090	-24.432
0.000	-25.800	-24.643
0.000	-24.070	-24.718
0.000	-23.640	-24.791
0.000	-25.350	-24.690
0.000	-25.840	-24.692
0.000	-24.590	-25.216
0.000	-23.930	-25.050
0.000	-25.130	-24.556
0.000	-25.700	-24.618
0.000	-23.860	-24.449
0.000	-23.590	-24.667
0.000	-25.200	-24.592
0.000	-25.490	-24.436
0.000	-24.020	-24.631
0.000	-24.030	-25.026
0.000	-25.610	-24.962
0.000	-26.020	-25.031
0.000	-24.240	-24.903
0.000	-23.810	-24.812
0.000	-25.470	-24.806
0.000	-26.020	-25.006
0.000	-23.860	-24.556
0.000	-23.340	-24.405
0.000	-24.820	-24.151
0.000	-25.700	-24.615
0.000	-24.270	-24.879
0.000	-23.690	-24.763
0.000	-25.340	-24.742
0.000	-26.000	-24.912
0.000	-23.910	-24.529
0.000	-23.880	-24.965
0.000	-25.070	-24.456
0.000	-25.460	-24.424
0.000	-23.550	-24.191
0.000	-23.280	-24.323
0.000	-24.750	-24.113
0.000	-25.210	-24.182
0.000	-24.080	-24.669
0.000	-23.420	-24.423
0.000	-25.270	-24.681
0.000	-25.720	-24.697
0.000	-23.890	-24.495
0.000	-23.820	-24.828
0.000	-25.350	-24.723
0.000	-25.840	-24.835
0.000	-23.810	-24.463
0.000	-23.660	-24.676
0.000	-24.890	-24.252
0.000	-25.470	-24.475
0.000	-23.790	-24.416
0.000	-23.330	-24.334
0.000	-25.250	-24.605
0.000	-25.520	-24.503
0.000	-23.570	-24.250
0.000	-23.830	-24.816
0.000	-25.340	-24.620
0.000	-25.510	-24.552
0.000	-23.740	-24.482
0.000	-23.530	-24.487
0.000	-25.130	-24.387
0.000	-24.950	-24.040
0.000	-23.320	-24.099
0.000	-22.980	-23.894
0.000	-24.870	-24.082
0.000	-25.210	-24.269
0.000	-23.580	-24.354
0.000	-23.160	-24.111
0.000	-25.060	-24.284
0.000	-25.020	-24.076
0.000	-23.450	-24.239
0.000	-23.150	-24.089
0.000	-24.440	-23.693
0.000	-24.790	-23.875
0.000	-23.220	-23.948
0.000	-22.980	-23.887
0.000	-24.670	-23.941
0.000	-24.810	-23.907
0.000	-23.900	-24.573
0.000	-23.380	-24.246
0.000	-24.720	-24.094
0.000	-24.540	-23.730
0.000	-23.050	-23.706
0.000	-22.880	-23.681
0.000	-24.650	-23.973
0.000	-24.950	-24.120
0.000	-23.350	-24.021
0.000	-23.560	-24.359
0.000	-25.000	-24.304
0.000	-24.940	-24.169
0.000	-23.370	-24.087
0.000	-23.390	-24.150
0.000	-24.770	-24.054
0.000	-25.100	-24.334
0.000	-23.180	-23.911
0.000	-22.940	-23.749
0.000	-24.840	-24.089
0.000	-24.650	-23.838
0.000	-22.890	-23.683
0.000	-23.150	-23.946
0.000	-24.870	-24.036
0.000	-25.190	-24.361
0.000	-22.990	-23.852
0.000	-23.400	-24.238
0.000	-24.920	-24.030
0.000	-24.890	-24.070
0.000	-23.570	-24.436
0.000	-22.840	-23.692
0.000	-24.490	-23.684
0.000	-24.550	-23.697
0.000	-23.120	-23.910
0.000	-23.120	-23.949
0.000	-24.600	-23.817
0.000	-24.510	-23.706
0.000	-23.320	-24.081
0.000	-23.550	-24.296
0.000	-25.100	-24.318
0.000	-25.110	-24.367
0.000	-23.190	-24.003
0.000	-23.580	-24.320
0.000	-25.090	-24.250
0.000	-24.970	-24.245
0.000	-23.250	-24.109
0.000	-23.560	-24.274
0.000	-25.140	-24.260
0.000	-25.150	-24.430
0.000	-23.420	-24.304
0.000	-23.810	-24.515
0.000	-25.300	-24.399
0.000	-24.890	-24.221
0.000	-22.930	-23.887
0.000	-23.040	-23.743
0.000	-24.780	-23.816
0.000	-24.690	-23.972
0.000	-23.040	-23.999
0.000	-23.170	-23.891
0.000	-24.750	-23.799
0.000	-24.620	-23.902
0.000	-23.470	-24.376
0.000	-23.450	-24.142
0.000	-24.830	-23.958
0.000	-24.790	-24.108
0.000	-23.010	-23.890
0.000	-23.240	-23.933
0.000	-24.620	-23.751
0.000	-24.970	-24.252
0.000	-23.240	-24.079
0.000	-22.890	-23.660
0.000	-24.970	-24.128
0.000	-24.310	-23.548
0.000	-23.040	-23.901
0.000	-23.400	-24.111
0.000	-24.820	-23.954
0.000	-24.510	-23.828
0.000	-23.020	-23.893
0.000	-23.110	-23.790
0.000	-24.720	-23.850
0.000	-24.490	-23.812
0.000	-22.550	-23.457
0.000	-23.120	-23.795
0.000	-25.060	-24.090
0.000	-24.890	-24.184
0.000	-23.150	-24.126
0.000	-23.550	-24.249
0.000	-24.950	-23.979
0.000	-24.370	-23.722
0.000	-22.750	-23.750
0.000	-23.100	-23.740
0.000	-24.590	-23.595
0.000	-24.370	-23.737
0.000	-22.400	-23.419
0.000	-22.790	-23.444
0.000	-24.370	-23.348
0.000	-24.020	-23.376
0.000	-22.680	-23.680
0.000	-23.080	-23.690
0.000	-24.380	-23.400
0.000	-24.340	-23.733
0.000	-22.170	-23.175
0.000	-22.480	-23.136
0.000	-24.500	-23.462
0.000	-23.970	-23.301
0.000	-22.420	-23.466
0.000	-22.910	-23.555
0.000	-24.810	-23.731
0.000	-23.760	-23.155
0.000	-22.560	-23.656
0.000	-23.000	-23.561
0.000	-24.550	-23.461
0.000	-23.910	-23.375
0.000	-22.340	-23.440
0.000	-22.920	-23.439
0.000	-24.420	-23.322
0.000	-24.220	-23.689
0.000	-22.550	-23.628
0.000	-22.490	-23.069
0.000	-24.290	-23.242
0.000	-24.160	-23.541
0.000	-22.620	-23.635
0.000	-23.140	-23.740
0.000	-24.490	-23.489
0.000	-23.790	-23.238
0.000	-22.430	-23.435
0.000	-22.570	-23.126
0.000	-24.390	-23.390
0.000	-23.920	-23.348
0.000	-22.610	-23.590
0.000	-22.820	-23.385
0.000	-24.340	-23.382
0.000	-24.150	-23.571
0.000	-22.710	-23.640
0.000	-23.370	-23.915
0.000	-24.470	-23.555
0.000	-23.740	-23.261
0.000	-22.440	-23.366
0.000	-22.670	-23.149
0.000	-24.320	-23.397
0.000	-23.590	-23.122
0.000	-22.330	-23.260
0.000	-22.490	-22.963
0.000	-24.080	-23.163
0.000	-23.540	-23.065
0.000	-21.880	-22.824
0.000	-22.900	-23.342
0.000	-24.010	-23.048
0.000	-23.450	-23.045
0.000	-22.170	-23.124
0.000	-22.490	-22.897
0.000	-24.120	-23.163
0.000	-23.390	-22.986
0.000	-21.720	-22.717
0.000	-22.360	-22.774
0.000	-23.840	-22.830
0.000	-23.800	-23.341
0.000	-21.920	-22.925
0.000	-22.630	-23.107
0.000	-24.100	-23.078
0.000	-23.460	-22.996
0.000	-22.220	-23.232
0.000	-22.720	-23.166
0.000	-23.390	-22.448
0.000	-23.070	-22.674
0.000	-21.500	-22.439
0.000	-22.350	-22.732
0.000	-23.820	-22.846
0.000	-23.180	-22.800
0.000	-21.850	-22.825
0.000	-22.700	-23.049
0.000	-24.070	-23.072
0.000	-23.120	-22.804
0.000	-21.720	-22.750
0.000	-21.960	-22.310
0.000	-23.800	-22.764
0.000	-22.890	-22.527
0.000	-21.620	-22.669
0.000	-22.490	-22.819
0.000	-23.240	-22.226
0.000	-23.210	-22.883
0.000	-21.590	-22.573
0.000	-22.270	-22.614
0.000	-23.880	-22.870
0.000	-23.570	-23.180
0.000	-21.490	-22.533
0.000	-21.870	-22.337
0.000	-23.320	-22.295
0.000	-22.680	-22.219
0.000	-21.360	-22.379
0.000	-22.150	-22.582
0.000	-23.400	-22.379
0.000	-22.810	-22.394
0.000	-21.220	-22.254
0.000	-22.190	-22.588
0.000	-23.850	-22.766
0.000	-22.620	-22.255
0.000	-21.400	-22.514
0.000	-22.220	-22.553
0.000	-23.290	-22.197
0.000	-22.480	-22.187
0.000	-20.930	-22.044
0.000	-21.660	-21.964
0.000	-23.080	-21.966
0.000	-22.670	-22.339
0.000	-21.340	-22.418
0.000	-21.920	-22.254
0.000	-23.590	-22.501
